codigo_de_osinergmin,razon_social,ruc,direccion,distrito,n
95643,SERVICENTRO PASAMAYO S.A.C.,20510422121,AV. PERIURBANA Nº 1007 (PREDIO RURAL ZAPALLAL ALTO - EL DORADO),PUENTE PIEDRA,32
95643,STACION VGAS E.I.R.L.,20544781198,AV. PERIURBANA Nº 1007 (PREDIO RURAL ZAPALLAL ALTO - EL DORADO),PUENTE PIEDRA,35
95671,DISTRIBUIDORA PETRONORTE E.I.R.L.,20505183534,"AV. UNIVERSITARIA KM 14, MZ A-1, LT 23 - COOPERATIVA PRIMAVERA",COMAS,112
9572,LOS CIRUELOS S.A.C.,20507767860,"AV. LOS PROCERES DE LA INDEPENDENCIA N° 2901,MZ. I LT. 10",SAN JUAN DE LURIGANCHO,271
9573,SERVICENTRO GERMANICO F.H. S.A.C.,20511584583,AV. REPUBLICA DE PANAMA N° 6901-A ESQ. CON AV. MARISCAL CASTILLA,SANTIAGO DE SURCO,999
95739,TRAILER GAS S.A.C.,20536606573,"AV.ALFREDO MENDIOLA N° 6810, ESQ. CON AV.SAN MIGUEL Y CALLE SAN LUIS",SAN MARTIN DE PORRES,394
9577,REPSOL COMERCIAL S.A.C.,20503840121,AV. LA MOLINA N° 1310 (EX AV. LA UNIVERSIDAD N° 210),LA MOLINA,1259
9583,S. RODRIGUEZ BANDA S.A.C.,20504126367,CARRETERA PANAMERICANA SUR KM 23.5,VILLA EL SALVADOR,625
9584,INMOBILIARIA SOL INVEST PERU S.A.,20509496219,AVIACION Nº 3401,SAN BORJA,345
9593,COESTI S.A.,20127765279,AV. PRÓCERES DE LA INDEPENCIA Nº 104. URB ZARATE,SAN JUAN DE LURIGANCHO,985
9616,GAZEL PERU S.A.C.,20511995028,"AV. LIMA ESQUINA AV. MARIA REICHE, MZ. C, LOTE 17, AA.HH. VILLA LA PAZ",VILLA EL SALVADOR,532
9616,TERPEL PERU S.A.C.,20511995028,"AV. LIMA ESQUINA AV. MARIA REICHE, MZ. C, LOTE 17, AA.HH. VILLA LA PAZ",VILLA EL SALVADOR,73
9622,REPSOL COMERCIAL S.A.C.,20503840121,AV. PASEO PARODI 220,SAN ISIDRO,1091
9630,DELTA COMBUSTIBLES E.I.R.L.,20524016070,AV. ALFREDO MENDIOLA N° 700 ¿ 704,SAN MARTIN DE PORRES,411
9632,SEGUNDO BELLO RAMIREZ,10103792946,"ESQ. AV. CANTA CALLAO CON AV. LA CORDIALIDAD. MZ. A-5 LT. 17, URB. PRO-2DA ETAPA",LOS OLIVOS,578
9635,GRIFOSA S.A.C.,20100032458,AV. OSCAR R. BENAVIDES NO. 2398,LIMA,1012
96518,SERVICENTRO PETRO GAS S.A.C.,20522170322,"AV. VICTOR MALASQUEZ ESQUINA CON AV. MIGUEL GRAU, SECTOR C, MANZANA C, LOTE 1, CENTRO POBLADO HUERTOS DE MANCHAY",PACHACAMAC,94
9652,GRIFOS ESPINOZA S.A.,20100111838,"AV. PROLONGACION PACHACUTEC N° 5295 (ANTES: AV. PACHACUTEC N° 5295, MZ. T, LT. 9, SOCIEDAD UNION DE COLONIZADORES DE LA TABLADA DE LURIN - VMT)",VILLA MARIA DEL TRIUNFO,838
96566,CONSORCIO ORO NEGRO S.A.C.,20524571901,"AV. 24 DE SETIEMBRE, MZ. G, LT 21 - ASOCIACION PROVIVIENDA CAMPOSOL",LURIGANCHO,151
9659,ESTACION DE SERVICIOS HERCO S.A.C.,20348303636,"CARRETERA PANAMERICANA SUR KM. 33 PARCELA C-14 A, PREDIO LAS SALINAS",LURIN,798
96646,SERVICENTRO LA INMACULADA EIRL,20388308134,AV. CORDILLERA NEGRA-VOLCAN COROPUNA MZ. E-13 LT.5 LAS DELICIAS DE VILLA,CHORRILLOS,83
96646,SERVICENTRO LA INMACULADA EIRL,20388308134,"ESQUINA AV. CORDILLERA NEGRA Y JR. VOLCAN COROPUNA MZ E-13, LT. 5, URB. LAS DELICIAS DE VILLA",CHORRILLOS,77
96681,EMPRESA DE SERVICIOS Y TRANSPORTES EL NEGRO E.I.R.L.,20507474251,"MZ A LT 1,2,3,4,5 Y 6 DEL PROGRAMA DE VIVIENDA Y COMERCIO LAS PRADERAS DE PARIACHI",ATE,180
97130,INVERSIONES M Y E S.A.C.,20518633482,"AV. SANTA CRUZ ESQUINA AV. CAJAMARQUILLA LOTE 1 Y LOTE 2, AAHH SANTA CRUZ DE CAJAMARQUILLA",LURIGANCHO,150
97176,ESTACION DE SERVICIOS & FENIX SUR S.A.C.,20549105506,"AA. HH. EDILBERTO RAMOS, GRUPO 01, MZ A LT 2, SUB LOTE 1 4TA ETAPA URB PACHACAMAC",VILLA EL SALVADOR,69
98095,BILCON COMBUSTIBLES S.A.C.,20554167293,"PROLONGACION AV. EL SOL MZ. I - 1, LOTE 01, SUB LOTE 1A, COOPERATIVA LAS VERTIENTES",VILLA EL SALVADOR,153
98168,INVERSIONES Y SERVICIOS SEMBLAS E.I.R.L,20544230710,"MZ. J, LOTE 1, ASOCIACION HUERTA GRANJA EL AYLLU",LURIGANCHO,125
98779,GRIFO ESCKOR MONTECARLO S.A.C.,20535670537,"AV. UNIVERSITARIA ESQ CALLE C, MZ. A LOTES 7, 8, 9 URB. MONTECARLO 1° ETAPA",CARABAYLLO,20
99534,MOVILGAS S.R.L.,20486107902,AUTOPISTA RAMIRO PRIALE KM. 6.2 LOTE 2-A - CENTRO POBLADO SANTA MARIA DE HUACHIPA,LURIGANCHO,224
99603,CENTRO GAS DIEGO E.I.R.L.,20425788192,AV. LA MOLINA N° 377-397 PARCELA SEMIRUSTICA LA MOLINA MZ. D PARCELA 4,ATE,216
